title,link,image
孟羽童被格力直播间“除名”:视频被删 账号更名 头像只剩董明珠。孟羽童发文：靠别人永远不如靠自己,https://www.iesdouyin.com/share/video/7231466285073304847/?region=CN&mid=6926471752482589448&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/oESDVyE5NABiB6zyAEPbnFIgSfe5aL52GNhEAs~c5_300x400.jpeg?x-expires=1685091600&x-signature=Zccm3%2Bs%2F1%2FZLcQqGrFzGHuGYFn0%3D&from=2563711402_large
#孟羽童视频被格力删除 ，“明珠羽童精选”变为“格力明珠精选”,https://www.iesdouyin.com/share/video/7231374195207294269/?region=CN&mid=6885161021913188353&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/90bea85028b64622930c1b8e57d81a00~c5_300x400.jpeg?x-expires=1685091600&x-signature=yoDYtDBY6DRbFqsk7DKV4CLhA7w%3D&from=2563711402_large
格力直播间更名，删除孟羽童视频，格力回应：孟羽童已离职。#孟羽童视频被格力删除 #孟羽童已离职,https://www.iesdouyin.com/share/video/7231508080767421756/?region=CN&mid=7231508129895156538&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p6-sign.douyinpic.com/tos-cn-p-0015/o0PYoOCwIDbUmbWA3ekA2nhBWQ5JCZVbgAVey9~c5_300x400.jpeg?x-expires=1685091600&x-signature=liBehD9DsBSD1EHd3nPQmqfl5JY%3D&from=2563711402_large
5月11日，当当网创始人李国庆谈孟羽童离职：职业定位发生了改变,https://www.iesdouyin.com/share/video/7231928155462716729/?region=CN&mid=6846295736401790984&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813/c208db0ad7be407d82635823ca6c24df~c5_300x400.jpeg?x-expires=1685091600&x-signature=VlHIdjY1hvyu%2Fexa%2BpPHcgLFl8E%3D&from=2563711402_large
5月10日格力回应称孟羽童已经离职，并表示人员流动很正常。#孟羽童 #格力称孟羽童已离职,https://www.iesdouyin.com/share/video/7231501240860020003/?region=CN&mid=7231501281137806137&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/ffaccd329c904c5fb11d0e84f79edfaa~c5_300x400.jpeg?x-expires=1685091600&x-signature=OxOlnXQZv8k0u%2Bn4aK2VaLbSEOM%3D&from=2563711402_large
格力称孟羽童已离职，此前格力直播间已删除孟羽童视频,https://www.iesdouyin.com/share/video/7231474976451267852/?region=CN&mid=7231475234665270073&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/e24aa3688e6d431ab8a3f9f80b8db565~c5_300x400.jpeg?x-expires=1685091600&x-signature=TidnP1yX9SHl1dqOSJTBi0FA8kQ%3D&from=2563711402_large
5月10日消息，#格力回应直播间更名  ：#孟羽童已离职  并表示，人员流动很正常，感谢外界关心。,https://www.iesdouyin.com/share/video/7231475109947641147/?region=CN&mid=7010701194842606372&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-i-dy/ia68d0c7ae9814599b7e55d0371afeba8~c5_300x400.jpeg?x-expires=1685091600&x-signature=fvyFu%2BfZkQlx4pEotJOigfm0GsY%3D&from=2563711402_large
格力删除孟羽童相关视频，孟羽童发文：靠别人永远不如靠自己。,https://www.iesdouyin.com/share/video/7231468823596010813/?region=CN&mid=7231468885071989541&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-p-0015/oo1AKWCy9eToABNqokDm9wg7PDIKbAsnQ2pfjz~c5_300x400.jpeg?x-expires=1685091600&x-signature=e8fVqvIkliLf1gTiAGz2UFfPwZ8%3D&from=2563711402_large
孟羽童曾连续工作21小时，称没有人可以成为第二个董明珠#格力曾注册多个羽童商标,https://www.iesdouyin.com/share/video/7231747615996529932/?region=CN&mid=7231747904334007101&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p6-sign.douyinpic.com/tos-cn-p-0015/oYDXRcBREDj3rMdAFVkAcnFBXIbJDfmbgA0eN9~c5_300x400.jpeg?x-expires=1685091600&x-signature=6%2BW%2BNkFRWLMOn3Fnw3piaA1DPao%3D&from=2563711402_large
有苦难言还是不知感恩？孟羽童离职格力，网友脑补了一出大戏 #孟羽童回应离开格力准备读研 #格力曾注册多个羽童商标 #孟羽童 #董明珠,https://www.iesdouyin.com/share/video/7231843162514345274/?region=CN&mid=7231843271826262842&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/ogbBVVeGuCB8quKIDQ4AMNAeleUAZI5rnB75Da~c5_300x400.jpeg?x-expires=1685091600&x-signature=E2UmEU8GfyD4pPTnpymUNQZhA58%3D&from=2563711402_large
之前还被称为格力接班人的孟羽童，已被格力官宣离职，她为何突然离开#孟羽童 #商业思维 #薪酬绩效 #员工管理 #企业管理 #格力称孟羽童已离职,https://www.iesdouyin.com/share/video/7231602230325955897/?region=CN&mid=7231602287733426981&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/62da32940fe747d3a11410d2f99d26ab~c5_300x400.jpeg?x-expires=1685091600&x-signature=gj8xX0X7Du6rbI3tE8tEqW1GCeo%3D&from=2563711402_large
孟羽童：没人能成为第二个董明珠。#孟羽童 #董明珠 #孟羽童视频被格力删除 @DOU+小助手,https://www.iesdouyin.com/share/video/7231483197266218277/?region=CN&mid=6701491703376792333&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/b5185fb7c0ab4540bc5db0bc9ba9e029~c5_300x400.jpeg?x-expires=1685091600&x-signature=DprGRTsvVXC2NxEA%2FaKChkCecOU%3D&from=2563711402_large
接班人都跑了？近日格力电器官宣，孟羽童已经离职，表示人员流动正常，感谢外界关心。董明珠曾称将她培养成接班人，但她只待了不到两年。,https://www.iesdouyin.com/share/video/7231493863544868157/?region=CN&mid=7231493986200390457&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/icb83b926ca8548f2ac2677e8acd6b151~c5_300x400.jpeg?x-expires=1685091600&x-signature=cwCM0vTAu9XNrJK4VyC0103WynM%3D&from=2563711402_large
直播间删除孟羽童视频！格力称其已离职 人员流动很正常，孟羽童：靠别人永远不如靠自己#格力 #孟羽童 #董明珠 #孟羽童视频被格力删除,https://www.iesdouyin.com/share/video/7231492244442795301/?region=CN&mid=7231492281642093349&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/oYbkN9vWiAxNC98fgIeKW1CnjbLhn92DAABC2Q~c5_300x400.jpeg?x-expires=1685091600&x-signature=MWYWk59U7k1QrC1J%2F4ODe9G0fzs%3D&from=2563711402_large
孟羽童刚实习就当组长压力大，张萌稍微一关心崩溃大哭，董明珠却给了她低分：哭不能解决问题！,https://www.iesdouyin.com/share/video/7231859568123383101/?region=CN&mid=7231859700176898874&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0004/296e89e0008d4b7bb96f6a1d9ffb5955~c5_300x400.jpeg?x-expires=1685091600&x-signature=VaiRocj1RYmYENkyBMQMihypFS4%3D&from=2563711402_large
孟羽童被养废了，我看到了格力的未来#格力称孟羽童已离职 #孟羽童 #格力电器：孟羽童已离职 #孟羽童视频被格力删除 #我在抖音说财经,https://www.iesdouyin.com/share/video/7231564963947531560/?region=CN&mid=7231565008969157435&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/699a29e94f544fdcb0d549c6157c77f2~c5_300x400.jpeg?x-expires=1685091600&x-signature=sBshLjk%2F%2BQsT49fm26zssQyppa0%3D&from=2563711402_large
#李国庆：签孟羽童保底要400万  #孟羽童离职 #孟羽童 孟羽童签保底400万，最多2000万，李国庆谈董大姐和孟羽童直接的前因后果，细节对话~~精简对话,https://www.iesdouyin.com/share/video/7232153172784057656/?region=CN&mid=7232153320683621180&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/o8kdQkeLDO7cAe5dMACESgAx1MmXBZnHAICb95~c5_300x400.jpeg?x-expires=1685091600&x-signature=HeHIzUAi9d0SKXTE0uRkB1hCGHc%3D&from=2563711402_large
卸磨杀驴？董明珠接班人孟羽童离职背后的真相揭秘 #董明珠 #孟羽童 #格力电器 #卸磨杀驴,https://www.iesdouyin.com/share/video/7231795388229995809/?region=CN&mid=7231796001006750525&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0004/0a3b2d8174e14cf8843c3556456d6410~c5_300x400.jpeg?x-expires=1685091600&x-signature=6VlU90Gt9TiP%2Fw9suOLCM2Di35o%3D&from=2563711402_large
"孟羽童称在格力月薪没过万"",""value"":""11271840",https://www.iesdouyin.com/share/video/7232075340779228477/?region=CN&mid=7232075709202565949&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/iba7e0697b5a540139b8bdcb3fb250be6~c5_300x400.jpeg?x-expires=1685091600&x-signature=kIhWj5XyFKZMIRRGetERg7%2Bxk9o%3D&from=2563711402_large
祝福汶川！今天，我们缅怀逝去的同胞，也铭记危难时刻的生死救援，更感动于十五年间流动不息的温暖！#汶川地震15周年祭,https://www.iesdouyin.com/share/video/7232132832104074555/?region=CN&mid=7232132883354340133&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-i-dy/0cacf07d265248e3b77dce30b2ac2e89~c5_300x400.jpeg?x-expires=1685091600&x-signature=NGPvk%2Br0XrldpHgYPiIjtemeUr8%3D&from=2563711402_large
【致敬重生 勇毅前行】2008年的汶川地震，是无数国人心头的痛。15年过去了，回看当年那段真实影像，那些揪心的呼喊犹在眼前。当年，我们于危难中不离不弃拼命营救；如今，曾经的那片废墟早已绿树成荫。致敬重生，勇毅前行。#第15个全国防灾减灾日 #防灾减灾dou行动 #汶川地震15周年,https://www.iesdouyin.com/share/video/7231868469015252282/?region=CN&mid=7231868529983671101&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/a1e6fee3c07342849934c13823d650e1~c5_300x400.jpeg?x-expires=1685091600&x-signature=jxoNBFXwy6SlV9gq7%2FPUkRwkrco%3D&from=2563711402_large
15年前的伤痛，痕迹犹可见......#汶川地震15周年祭,https://www.iesdouyin.com/share/video/7231851005334375737/?region=CN&mid=7231851044337240888&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/i0656468e90234d4785689a6958cc1da9~c5_300x400.jpeg?x-expires=1685091600&x-signature=97vdTW070FYAje%2F48Vp8Wsqofto%3D&from=2563711402_large
十五年，未敢忘！,https://www.iesdouyin.com/share/video/7232071130582879546/?region=CN&mid=7232071161134238521&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/ab27fdd1d84d434891d37b3f32f7c0d6~c5_300x400.jpeg?x-expires=1685091600&x-signature=jB7CpSsN%2BYZVuXQWuLQWnqya96c%3D&from=2563711402_large
#汶川地震十五周年 缅怀同胞，不忘英雄。祝福祖国，祝福汶川。,https://www.iesdouyin.com/share/video/7232142996903316770/?region=CN&mid=7232143045339122491&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/f06604787d2e4f1bb604d3c9bc520143~c5_300x400.jpeg?x-expires=1685091600&x-signature=tGxgIUNTWHctw3mCfjAdHg%2BXt1g%3D&from=2563711402_large
铭记历史，防范灾害。从甲骨文追寻“灾”与“消防”。#全国防灾减灾日 #中国消防 #中国消防博物馆 #汶川地震15周年,https://www.iesdouyin.com/share/video/7231765059351907641/?region=CN&mid=7231765108253379386&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813/311a0abb6640437895d4da4b9e5c1c14~c5_300x400.jpeg?x-expires=1685091600&x-signature=g65elxEJwK8%2BsOsZE9TtgLelInw%3D&from=2563711402_large
汶川地震幸存者回忆那个至暗时刻，感恩现在的生活和让他重生的解放军战士，永远铭记长眠于此的友人！#汶川地震 #北川中学 #汶川,https://www.iesdouyin.com/share/video/7231419730936991031/?region=CN&mid=7231419799716825917&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/oQsAaReWYInhJNBAmQfgbbDIkbQx9FXACzZyKB~c5_300x400.jpeg?x-expires=1685091600&x-signature=lGyBeperQrwJUHJ71u0Rz%2F2f%2BEI%3D&from=2563711402_large
#汶川地震15周年 15年前惊天一跳 只为人民，15勇士5000米高空冒死盲跳。#512汶川大地震#缅怀,https://www.iesdouyin.com/share/video/7231792734200286501/?region=CN&mid=7231792777648966461&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/ooAD4eZNzX9Tnfrd9b3BHWAUgCDVAyRQQkycIu~c5_300x400.jpeg?x-expires=1685091600&x-signature=S0vN3yvFgpoaZKdFFwP7F5KWTXs%3D&from=2563711402_large
没有一个人，能平静的从这里走出去。 #为地震遇难者默哀,https://www.iesdouyin.com/share/video/7231367247124565252/?region=CN&mid=7231367284286376765&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/9e988d004e0f4512aaa1dcb9c236cff8~c5_300x400.jpeg?x-expires=1685091600&x-signature=%2BMVRSI0WfGntxG6bk2kkTxESb1E%3D&from=2563711402_large
任何困难都难不到 英雄的中国人民#汶川地震15周年,https://www.iesdouyin.com/share/video/7231724805261741371/?region=CN&mid=7231724960572623671&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-i-dy/i89efd1a05e2e43c98cd978cf127abb7b~c5_300x400.jpeg?x-expires=1685091600&x-signature=%2F5OrB%2F%2B%2F82t%2FNJBDO0GLKguGkr8%3D&from=2563711402_large
5·12汶川大地震真实影像#汶川地震15周年祭,https://www.iesdouyin.com/share/video/7231410323125816633/?region=CN&mid=7231410374476647225&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/1cd7208997dd40b8b2083ac336a5a6da~c5_300x400.jpeg?x-expires=1685091600&x-signature=bqwiIKCI6SdW4YMFn%2Fs2Y5cxwZM%3D&from=2563711402_large
2008年5月12日，汶川地震真实影像#自然灾害 #汶川地震15周年祭 #汶川大地震,https://www.iesdouyin.com/share/video/7231356759011560715/?region=CN&mid=7231356806377868093&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813/c7aad23cdad84fbc8c346f885f4ed04b~c5_300x400.jpeg?x-expires=1685091600&x-signature=GPcj8Yl7garGoPGgf5mjwKS%2BMAk%3D&from=2563711402_large
#汶川地震15周年祭 地震中催人泪目的瞬间，看一次哭一次#汶川地震 #自然灾害面前人类是多么渺小 #泪目 #为地震遇难同胞默哀,https://www.iesdouyin.com/share/video/7231747656622558476/?region=CN&mid=7096408218829671198&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/bbde2d9ffbf745669382a18bc45b33a7~c5_300x400.jpeg?x-expires=1685091600&x-signature=U%2BvWBgNrYHMgrgKhDqUPmPdF%2BoI%3D&from=2563711402_large
#汶川地震 愿逝者安息，生者坚强#为地震遇难者默哀 #自然灾害面前人类是多么渺小 #泪目 #地震,https://www.iesdouyin.com/share/video/7231469046577892642/?region=CN&mid=7231469109731494711&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813/a6c4ac3e992e427484d26d3183505fb3~c5_300x400.jpeg?x-expires=1685091600&x-signature=mokfvM0HYtYuTNwn9heDFlsgyDc%3D&from=2563711402_large
2008年的汶川地震 还记得这曾让我们泪流满面的画面吗？#汶川地震,https://www.iesdouyin.com/share/video/7231731249474325794/?region=CN&mid=7231731278549207845&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p6-sign.douyinpic.com/tos-cn-i-0813c001/5fb66daa3f884229830e05f95318291b~c5_300x400.jpeg?x-expires=1685091600&x-signature=8TyAoZ6GmwBhix2tOYhtL%2FdkzVc%3D&from=2563711402_large
曲山小学高年级为6.1儿童节准备的舞蹈，可惜老北川再没有儿童节了，今天跳给大家看，希望大家给在天堂的宝贝们点个赞。#汶川地震 #北川记忆#汶川大地震15周年祭 #北川记忆,https://www.iesdouyin.com/share/video/7231862359659220261/?region=CN&mid=7231862435768961847&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/7e9aaff808974e38bd13bcdcf7114ddd~c5_300x400.jpeg?x-expires=1685091600&x-signature=QiNn15ZbPRArucc6hzjWn1awi7o%3D&from=2563711402_large
灾后新校区建成不久，叶志平校长因操劳过度，突发疾病去世，享年57岁......#汶川地震,https://www.iesdouyin.com/share/video/7231867722492022072/?region=CN&mid=7164303068225194014&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/c4b3833faea44eca8b31aa6baf1b1b34~c5_300x400.jpeg?x-expires=1685091600&x-signature=uHNGoQ7sf3fPfz6wkCk%2Bd2oHYBc%3D&from=2563711402_large
红心向党 铸魂育人 县教育系统开展2023党的二十大精神主题演讲比赛,https://www.iesdouyin.com/share/video/7231451336837958971/?region=CN&mid=7231451380953697085&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/53f1352fc8074878850ff2534c1ab98e~c5_300x400.jpeg?x-expires=1685091600&x-signature=vqzdaTepS1cy11UBy8buTpvhYpI%3D&from=2563711402_large
时隔15年，再次走进“5.12”地震遗址，仍然震动人心。#汶川地震 #为地震遇难者默哀 #512汶川大地震,https://www.iesdouyin.com/share/video/7231824767018405179/?region=CN&mid=7231824860702722873&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/c847927fd235423782308a4179ee61b8~c5_300x400.jpeg?x-expires=1685091600&x-signature=YJBcr6QZHsNsIIru4jcWp4ZJiks%3D&from=2563711402_large
